Date,Country,Confirmed_Cases,Deaths,Recovered,Active_Cases,Vaccinations
2020-09-05,Australia,623706,19460,583025,21221,48319365
2020-09-06,USA,28794,12291,11936,4567,15824816
2020-09-06,India,764201,8083,735393,20725,43546893
2020-09-06,Brazil,885785,440,883966,1379,16321217
2020-09-06,UK,222954,3891,193439,25624,39765036
2020-09-06,Germany,384190,14997,378142,-8949,12703451
2020-09-06,France,286241,5957,283651,-3367,9271709
2020-09-06,Russia,943309,18645,924961,-297,33028265
2020-09-06,Japan,988033,4781,940433,42819,25243238
2020-09-06,Canada,390599,19379,361149,10071,36797339
2020-09-06,Australia,710772,10738,666586,33448,10560437
2020-09-07,USA,251002,1691,247514,1797,7789567
2020-09-07,India,672327,6023,635866,30438,25399197
2020-09-07,Brazil,584855,18116,554674,12065,22821605
2020-09-07,UK,620669,17406,589966,13297,27460166
2020-09-07,Germany,563149,2357,526050,34742,28325237
2020-09-07,France,519807,17438,481995,20374,38675311
2020-09-07,Russia,233367,19133,215490,-1256,44859829
2020-09-07,Japan,374183,12167,361443,573,20731354
2020-09-07,Canada,179833,11121,159287,9425,24899819
2020-09-07,Australia,687300,9844,650745,26711,21238466
2020-09-08,USA,886167,5553,878243,2371,29168244
2020-09-08,India,496079,11035,458690,26354,39816367
2020-09-08,Brazil,12361,4827,-26853,34387,30039086
2020-09-08,UK,518133,3313,494643,20177,32149805
2020-09-08,Germany,124821,14801,86027,23993,13828017
2020-09-08,France,220942,3251,209477,8214,43573447
2020-09-08,Russia,873489,5294,836859,31336,6096762
2020-09-08,Japan,346490,10685,336907,-1102,27097651
2020-09-08,Canada,752247,1147,719989,31111,26836809
2020-09-08,Australia,365491,18814,336184,10493,14335703
2020-09-09,USA,437822,15531,411801,10490,18321462
2020-09-09,India,30979,7358,-5097,28718,38855898
2020-09-09,Brazil,130285,555,91861,37869,32760629
2020-09-09,UK,238640,17531,202697,18412,37973922
2020-09-09,Germany,524116,8595,493327,22194,12608240
2020-09-09,France,293400,13532,268084,11784,12654783
2020-09-09,Russia,741002,7052,703051,30899,18399765
2020-09-09,Japan,932917,17187,884722,31008,34929394
2020-09-09,Canada,243148,7259,231979,3910,12062489
2020-09-09,Australia,732059,4171,709688,18200,22319850
2020-09-10,USA,532846,9041,522518,1287,9845126
2020-09-10,India,603273,12300,560772,30201,47113040
2020-09-10,Brazil,69112,17614,64742,-13244,44018203
2020-09-10,UK,387740,4887,361817,21036,33110910
2020-09-10,Germany,292663,19400,266726,6537,15006928
2020-09-10,France,435076,15929,389685,29462,22500976
2020-09-10,Russia,950626,1169,905654,43803,18143464
2020-09-10,Japan,939866,5956,937317,-3407,13564058
2020-09-10,Canada,910521,3145,868359,39017,20497902
2020-09-10,Australia,604756,4918,578930,20908,36297447
2020-09-11,USA,687623,11591,675822,210,7777773
2020-09-11,India,365918,2060,338204,25654,35015029
2020-09-11,Brazil,884146,724,868447,14975,2644907
2020-09-11,UK,508672,15564,499627,-6519,27520347
2020-09-11,Germany,888985,7475,855071,26439,31968907
2020-09-11,France,5725,6539,-29460,28646,9366589
2020-09-11,Russia,277031,17670,230204,29157,33110853
2020-09-11,Japan,425328,5542,409254,10532,7260343
2020-09-11,Canada,345818,15630,308165,22023,21938410
2020-09-11,Australia,665684,15750,633508,16426,22847120
2020-09-12,USA,559669,13901,516537,29231,23918025
2020-09-12,India,11749,15476,-32819,29092,24966198
2020-09-12,Brazil,448761,13498,430747,4516,37133576
2020-09-12,UK,149810,13742,115656,20412,48566315
2020-09-12,Germany,793018,17644,773673,1701,36675932
2020-09-12,France,406907,15572,358885,32450,26731301
2020-09-12,Russia,772035,4558,746881,20596,33809174
2020-09-12,Japan,66295,4275,38702,23318,36131018
2020-09-12,Canada,653345,10143,651779,-8577,47782262
2020-09-12,Australia,246544,9259,231664,5621,29293542
2020-09-13,USA,994562,5106,963761,25695,6012078
2020-09-13,India,686510,11795,644261,30454,2227434
2020-09-13,Brazil,77877,10496,30425,36956,11073254
2020-09-13,UK,478437,12091,471665,-5319,7472026
2020-09-13,Germany,435940,7217,411425,17298,40062173
2020-09-13,France,566497,8994,539619,17884,48017744
2020-09-13,Russia,14496,19721,-23541,18316,27814312
2020-09-13,Japan,881548,5244,848041,28263,40467790
2020-09-13,Canada,43802,17018,37078,-10294,45105223
2020-09-13,Australia,284691,17378,251254,16059,13146242
2020-09-14,USA,142024,11604,129102,1318,6866278
2020-09-14,India,361768,15142,347775,-1149,47423461
2020-09-14,Brazil,265783,6285,253897,5601,31980682
2020-09-14,UK,603580,19932,571157,12491,48505743
2020-09-14,Germany,833110,12965,829523,-9378,37706256
2020-09-14,France,178056,3608,168600,5848,6521678
2020-09-14,Russia,813007,8672,806101,-1766,39635717
2020-09-14,Japan,428923,8780,419439,704,32068092
2020-09-14,Canada,844536,4758,831404,8374,30031030
2020-09-14,Australia,585224,9011,550972,25241,13298514
2020-09-15,USA,698669,5430,671229,22010,2281375
2020-09-15,India,332420,10590,317039,4791,13003218
2020-09-15,Brazil,131766,835,105038,25893,43362857
2020-09-15,UK,727155,4817,692996,29342,15559552
2020-09-15,Germany,341194,12929,335518,-7253,36908276
2020-09-15,France,937532,12240,900663,24629,21428281
2020-09-15,Russia,789088,15887,753944,19257,25865112
2020-09-15,Japan,273518,7014,258774,7730,25274929
2020-09-15,Canada,505041,18720,479956,6365,46864024
2020-09-15,Australia,648488,16112,610167,22209,8363503
2020-09-16,USA,230557,18984,181867,29706,12723494
2020-09-16,India,316417,6842,285142,24433,15140014
2020-09-16,Brazil,188765,9349,156450,22966,37688935
2020-09-16,UK,480271,3048,446847,30376,36841632
2020-09-16,Germany,299414,15518,269126,14770,37394949
2020-09-16,France,13513,552,7853,5108,22980651
2020-09-16,Russia,459749,7163,428321,24265,15918328
2020-09-16,Japan,317458,6231,281786,29441,41958828
2020-09-16,Canada,246381,7103,241646,-2368,32727751
2020-09-16,Australia,157614,19196,155359,-16941,40705039
2020-09-17,USA,621086,6017,612632,2437,419309
2020-09-17,India,454522,15165,436897,2460,42320140
2020-09-17,Brazil,48026,5092,1177,41757,41843020
2020-09-17,UK,441034,14203,421220,5611,3190442
2020-09-17,Germany,664635,14418,656092,-5875,41371955
2020-09-17,France,468062,12159,437692,18211,49395375
2020-09-17,Russia,569660,5250,550006,14404,22407614
2020-09-17,Japan,788755,5471,784895,-1611,22394781
2020-09-17,Canada,761171,7196,718229,35746,38687758
2020-09-17,Australia,22140,6725,-23474,38889,23905546
2020-09-18,USA,505514,17618,490676,-2780,41767315
2020-09-18,India,612498,4077,580698,27723,3519460
2020-09-18,Brazil,922237,4700,876375,41162,35723291
2020-09-18,UK,846242,17365,813663,15214,45627785
2020-09-18,Germany,888174,5051,839707,43416,26386831
2020-09-18,France,505380,8031,464485,32864,24261965
2020-09-18,Russia,282834,2892,238414,41528,11832594
2020-09-18,Japan,280884,1036,248022,31826,48717962
2020-09-18,Canada,320826,6791,309181,4854,28042192
2020-09-18,Australia,800346,16467,753998,29881,43536631
2020-09-19,USA,317691,7883,303527,6281,36874699
2020-09-19,India,722042,8582,704668,8792,12398079
2020-09-19,Brazil,23375,16371,-1625,8629,30834219
2020-09-19,UK,872269,4982,858944,8343,30910626
2020-09-19,Germany,612582,16596,584501,11485,19935721
2020-09-19,France,101858,16514,72064,13280,42740681
2020-09-19,Russia,854230,15195,808179,30856,22739928
2020-09-19,Japan,211268,11554,200156,-442,24643425
2020-09-19,Canada,385680,13937,363154,8589,32737443
2020-09-19,Australia,569216,8417,520372,40427,30550103
2020-09-20,USA,998820,19487,956613,22720,46701622
2020-09-20,India,757896,12632,717824,27440,9594567
2020-09-20,Brazil,146737,4229,108395,34113,21711985
2020-09-20,UK,470392,5953,457873,6566,49714430
2020-09-20,Germany,241038,13507,228464,-933,45818585
2020-09-20,France,63667,15985,24224,23458,46275105
2020-09-20,Russia,167807,10092,142591,15124,24664699
2020-09-20,Japan,325446,17228,296439,11779,42984497
2020-09-20,Canada,501407,8723,475975,16709,8323588
2020-09-20,Australia,452872,3787,416803,32282,37102950
2020-09-21,USA,319516,7652,278427,33437,44802594
2020-09-21,India,246724,18338,219089,9297,17052777
2020-09-21,Brazil,263308,2122,261143,43,21406946
2020-09-21,UK,489307,878,453086,35343,6098843
2020-09-21,Germany,560119,5125,512842,42152,36823795
2020-09-21,France,476903,12658,434483,29762,42429997
2020-09-21,Russia,904321,3512,889375,11434,48686963
2020-09-21,Japan,931075,16564,903131,11380,39135413
2020-09-21,Canada,708875,9161,660512,39202,46405649
2020-09-21,Australia,463499,3948,442536,17015,38426244
2020-09-22,USA,128091,19762,116749,-8420,28257925
2020-09-22,India,804409,5192,792555,6662,10666563
2020-09-22,Brazil,125265,16992,99119,9154,37100284
2020-09-22,UK,532659,10261,491492,30906,42597538
2020-09-22,Germany,184287,19294,135725,29268,18168234
2020-09-22,France,485628,1655,443234,40739,7524802
2020-09-22,Russia,341592,5524,297102,38966,13055139
2020-09-22,Japan,634663,6084,588666,39913,39903854
2020-09-22,Canada,586122,3690,550926,31506,48284775
2020-09-22,Australia,843821,17498,827546,-1223,49218375
2020-09-23,USA,44413,6394,33790,4229,15534237
2020-09-23,India,38180,5616,-3292,35856,3672544
2020-09-23,Brazil,764942,2026,746887,16029,38617428
2020-09-23,UK,737857,11698,720259,5900,41680892
2020-09-23,Germany,153256,19744,109212,24300,27591368
2020-09-23,France,636141,1423,605708,29010,9256522
2020-09-23,Russia,249435,11585,236809,1041,28419317
2020-09-23,Japan,508278,11177,491805,5296,30754010
2020-09-23,Canada,133302,8510,107034,17758,48409339
2020-09-23,Australia,987879,16070,985896,-14087,15206222
2020-09-24,USA,664038,11468,614736,37834,7280794
2020-09-24,India,88248,16658,47925,23665,29994612
2020-09-24,Brazil,355190,16564,328206,10420,12626311
2020-09-24,UK,965699,19370,947692,-1363,26547910
2020-09-24,Germany,544509,18552,507695,18262,20674158
2020-09-24,France,350603,342,320221,30040,44267193
2020-09-24,Russia,249159,5062,227960,16137,10126181
2020-09-24,Japan,702876,14100,691110,-2334,38203671
2020-09-24,Canada,681865,14978,640544,26343,11476491
2020-09-24,Australia,52113,18460,48485,-14832,23711134
2020-09-25,USA,843180,12232,810684,20264,25229032
2020-09-25,India,919129,13693,894418,11018,31114703
2020-09-25,Brazil,681255,16193,642432,22630,20045030
2020-09-25,UK,864402,1015,861192,2195,9801773
2020-09-25,Germany,387669,4581,370968,12120,24504849
2020-09-25,France,613567,2978,598722,11867,10588870
2020-09-25,Russia,764150,12424,743455,8271,42116217
2020-09-25,Japan,764379,7616,744942,11821,11043154
2020-09-25,Canada,328661,15174,303421,10066,42161333
2020-09-25,Australia,152129,17594,104452,30083,35385443
2020-09-26,USA,513148,13411,467184,32553,17389002
2020-09-26,India,21342,16773,-25852,30421,17577690
2020-09-26,Brazil,600676,13114,587622,-60,7910144
2020-09-26,UK,343264,18471,336266,-11473,28891824
2020-09-26,Germany,267319,2486,223352,41481,26510049
2020-09-26,France,473458,11450,452224,9784,24650812
2020-09-26,Russia,936021,9882,930252,-4113,39665645
2020-09-26,Japan,837527,14201,810801,12525,49978062
2020-09-26,Canada,864113,7253,849713,7147,10040974
2020-09-26,Australia,50336,5487,24058,20791,4651999
2020-09-27,USA,873367,5417,853699,14251,31673122
2020-09-27,India,216448,6615,190027,19806,33713789
2020-09-27,Brazil,824690,12185,818320,-5815,8724480
2020-09-27,UK,790877,12699,761438,16740,5861276
2020-09-27,Germany,907014,13568,877534,15912,1652413
2020-09-27,France,54069,7807,24860,21402,8458825
2020-09-27,Russia,190097,11866,186225,-7994,39870601
2020-09-27,Japan,753636,5316,741027,7293,15474824
2020-09-27,Canada,873357,4886,823929,44542,2582003
2020-09-27,Australia,356632,13909,316383,26340,9130238
2020-09-28,USA,848578,579,843453,4546,44738801
2020-09-28,India,902181,7257,856136,38788,26581744
2020-09-28,Brazil,185643,6465,154806,24372,7674029
2020-09-28,UK,162102,1302,144089,16711,45689404
2020-09-28,Germany,46470,19933,-349,26886,2771948
2020-09-28,France,668577,6913,661408,256,17349920
2020-09-28,Russia,947112,1445,900052,45615,17879737
2020-09-28,Japan,738533,420,700025,38088,49323880
2020-09-28,Canada,327316,17988,321715,-12387,23134070
2020-09-28,Australia,401225,15259,400151,-14185,19987379
2020-09-29,USA,607795,8068,605588,-5861,13439515
2020-09-29,India,384304,5150,358727,20427,26825665
2020-09-29,Brazil,521826,1795,503461,16570,48724363
2020-09-29,UK,955538,12718,914090,28730,36684999
2020-09-29,Germany,627914,17583,605866,4465,2610266
2020-09-29,France,61947,3103,38263,20581,34273348
2020-09-29,Russia,753805,9183,708748,35874,1624133
2020-09-29,Japan,919979,5750,894228,20001,42963008
2020-09-29,Canada,890940,14417,882403,-5880,16595860
2020-09-29,Australia,397712,14295,380338,3079,31075446
2020-09-30,USA,87879,3014,45585,39280,40165170
2020-09-30,India,479185,18229,444278,16678,44466618
2020-09-30,Brazil,878670,10793,829701,38176,28330895
2020-09-30,UK,973137,8286,955774,9077,14974689
2020-09-30,Germany,504894,13058,473771,18065,44718336
2020-09-30,France,491111,7078,470637,13396,35473436
2020-09-30,Russia,680746,13394,634428,32924,47709111
2020-09-30,Japan,554571,15858,529210,9503,16726146
2020-09-30,Canada,78721,19648,68510,-9437,9423086
2020-09-30,Australia,864800,10671,841452,12677,10204819
2020-10-01,USA,180911,5982,160097,14832,31916626
2020-10-01,India,10115,15744,-22733,17104,19613333
2020-10-01,Brazil,311267,8102,281259,21906,43965962
2020-10-01,UK,967953,7626,960434,-107,40177713
2020-10-01,Germany,226213,9472,198677,18064,49490984
2020-10-01,France,494829,18160,487491,-10822,49123163
2020-10-01,Russia,8194,16769,4605,-13180,970603
2020-10-01,Japan,888012,10644,874983,2385,18387970
2020-10-01,Canada,565789,5399,562923,-2533,47991542
2020-10-01,Australia,354758,1805,317124,35829,26178402
2020-10-02,USA,125334,1173,101065,23096,27650293
2020-10-02,India,558455,6364,536832,15259,36662649
2020-10-02,Brazil,277979,18653,245432,13894,36653965
2020-10-02,UK,463893,7303,438335,18255,37149510
2020-10-02,Germany,996172,615,978316,17241,35908633
2020-10-02,France,20648,17938,-29138,31848,9705328
2020-10-02,Russia,13341,18491,-3160,-1990,24567446
2020-10-02,Japan,362376,13205,332527,16644,38416412
2020-10-02,Canada,937030,365,929119,7546,40890485
2020-10-02,Australia,189170,18339,166892,3939,44593382
2020-10-03,USA,585489,18111,570525,-3147,20890620
2020-10-03,India,464645,1029,424421,39195,13007215
2020-10-03,Brazil,683646,16180,669143,-1677,5046719
2020-10-03,UK,431797,13439,423324,-4966,24028815
2020-10-03,Germany,192633,5325,182330,4978,32093363
2020-10-03,France,149676,677,118523,30476,23629655
2020-10-03,Russia,446076,10381,422766,12929,17046289
2020-10-03,Japan,908182,2539,894271,11372,23752624
2020-10-03,Canada,100518,12482,82984,5052,26942769
2020-10-03,Australia,36950,7131,6914,22905,17519872
2020-10-04,USA,482386,3827,454021,24538,9912334
2020-10-04,India,751150,14737,716413,20000,27194715
2020-10-04,Brazil,349596,17330,344913,-12647,4778403
2020-10-04,UK,513415,3625,487110,22680,28236292
2020-10-04,Germany,631342,18318,593900,19124,420596
2020-10-04,France,531100,11332,483043,36725,9791563
2020-10-04,Russia,604893,9687,584072,11134,499839
2020-10-04,Japan,364794,14221,343265,7308,42923760
2020-10-04,Canada,283878,7708,282322,-6152,13442867
2020-10-04,Australia,475763,10189,450783,14791,10993082
2020-10-05,USA,399293,12714,381435,5144,39075299
2020-10-05,India,992558,10916,946025,35617,15365009
2020-10-05,Brazil,146392,428,121114,24850,19442959
2020-10-05,UK,823557,502,814512,8543,31870482
2020-10-05,Germany,944337,19848,925212,-723,20832816
2020-10-05,France,864385,17361,846304,720,45737357
2020-10-05,Russia,79475,9548,61782,8145,35469191
2020-10-05,Japan,966809,15876,919534,31399,49869185
2020-10-05,Canada,822996,355,806733,15908,13103382
2020-10-05,Australia,522927,8982,495304,18641,6227323
2020-10-06,USA,492961,11118,484767,-2924,709312
2020-10-06,India,313339,4768,290941,17630,41755784
2020-10-06,Brazil,203142,1882,157448,43812,20054677
2020-10-06,UK,654168,16923,610380,26865,20963007
2020-10-06,Germany,885539,10358,847796,27385,16775765
2020-10-06,France,886684,18356,877341,-9013,26335578
2020-10-06,Russia,542505,8356,496590,37559,25935889
2020-10-06,Japan,476552,13747,447316,15489,22357606
2020-10-06,Canada,560252,6834,543441,9977,11178092
2020-10-06,Australia,375522,11146,353370,11006,31275186
2020-10-07,USA,499384,4222,471683,23479,5796450
2020-10-07,India,154495,585,152951,959,28052848
2020-10-07,Brazil,885241,12010,839687,33544,13192093
2020-10-07,UK,901759,345,893442,7972,20139238
2020-10-07,Germany,371998,13571,349472,8955,49655268
2020-10-07,France,66379,1441,55882,9056,10362203
2020-10-07,Russia,521153,8191,476945,36017,25090354
2020-10-07,Japan,289360,8649,267671,13040,45945370
2020-10-07,Canada,947416,6343,897897,43176,36768651
2020-10-07,Australia,333028,15451,301352,16225,29874676
2020-10-08,USA,700314,1579,658718,40017,18958560
2020-10-08,India,380859,15092,357574,8193,9033062
2020-10-08,Brazil,527604,13481,483440,30683,32106501
2020-10-08,UK,53606,4975,5124,43507,46282991
2020-10-08,Germany,379474,10470,364174,4830,38816549
2020-10-08,France,529579,17766,489134,22679,20729794
2020-10-08,Russia,684661,8677,640889,35095,23895268
2020-10-08,Japan,442716,757,402262,39697,23735020
2020-10-08,Canada,884076,13202,856960,13914,39245783
2020-10-08,Australia,236156,9219,202886,24051,47413411
2020-10-09,USA,614837,17794,610573,-13530,43480895
2020-10-09,India,184183,14972,148775,20436,35138457
2020-10-09,Brazil,509461,9875,495574,4012,48877806
2020-10-09,UK,171438,7884,162244,1310,47815951
2020-10-09,Germany,600690,10068,558757,31865,20974443
2020-10-09,France,648909,8943,603143,36823,44938579
2020-10-09,Russia,551569,5425,527654,18490,31700898
2020-10-09,Japan,722560,12247,674233,36080,20918837
2020-10-09,Canada,210563,10980,167430,32153,15063804
2020-10-09,Australia,339022,10922,328353,-253,36196165
2020-10-10,USA,973242,5917,959453,7872,13901163
2020-10-10,India,643060,13676,620039,9345,37406782
2020-10-10,Brazil,958567,1927,931707,24933,45262642
2020-10-10,UK,791111,5115,769733,16263,20542214
2020-10-10,Germany,256507,16994,211963,27550,5340152
2020-10-10,France,358364,208,342669,15487,43233701
2020-10-10,Russia,925276,4554,897302,23420,5358076
2020-10-10,Japan,224358,3258,208360,12740,22142781
2020-10-10,Canada,365290,230,334969,30091,35205696
2020-10-10,Australia,688787,1932,638981,47874,19281520
2020-10-11,USA,275585,7285,229824,38476,33947636
2020-10-11,India,761267,2698,750821,7748,38854040
